day_index,total_sleep_hours,sleep_onset_minutes,wake_time_minutes,num_segments,sleep_variability,sin_onset,cos_onset,sin_wake,cos_wake
24,6.533333333333333,129,915,5,1.4521860915338791,0.5336145159156115,0.8457278217039733,-0.7518398074789773,-0.6593458151000691
25,2.7333333333333334,193,817,2,1.1833333333333333,0.7460573750616994,0.6658816660008343,-0.410718852613477,-0.9117620435770887
26,3.8,248,1052,3,0.5792715732327589,0.8829475928589269,0.46947156278589086,-0.9925461516413221,-0.12186934340514717
27,3.9166666666666665,95,348,2,0.6583333333333333,0.40274668985873724,0.9153114791194471,0.9986295347545738,0.052335956242943966
28,5.283333333333333,30,366,2,2.4916666666666667,0.13052619222005157,0.9914448613738104,0.9996573249755573,-0.026176948307873017
29,2.683333333333333,157,434,2,0.5583333333333333,0.632705328562516,0.7743926440821856,0.9483236552061993,-0.3173046564050922
30,3.6333333333333333,21,994,3,0.5481168659742484,0.09150161866340238,0.9958049275746618,-0.9304175679820246,-0.3665012267242972
31,3.6,220,654,3,0.39604526490270253,0.8191520442889918,0.5735764363510462,0.2840153447039226,-0.958819734868193
32,6.1,33,810,4,0.7750896005552447,0.14349262199117932,0.9896513868196702,-0.38268343236508967,-0.9238795325112868
33,5.333333333333333,324,1032,4,1.455974282434656,0.9876883405951378,0.15643446504023092,-0.9781476007338056,-0.2079116908177598
34,1.55,351,946,2,0.275,0.9992290362407229,0.039259815759068666,-0.8338858220671681,-0.5519369853120584
35,4.883333333333334,65,622,3,1.4550889837454217,0.2798290140309921,0.9600498543859287,0.4146932426562392,-0.9099612708765431
36,0.1,430,436,1,0.0,0.9537169507482269,-0.3007057995042731,0.9455185755993168,-0.32556815445715664
37,6.183333333333334,43,1050,4,1.5805402996725166,0.18652403600873463,0.9824503977255097,-0.9914448613738104,-0.13052619222005163
38,3.0166666666666666,521,579,2,0.5416666666666666,0.7632324697825288,-0.646123979642964,0.5771451900372336,-0.8166415551616789
39,3.4,216,1086,3,0.6465005514019018,0.8090169943749475,0.5877852522924731,-0.9996573249755573,0.026176948307873114
40,5.6,5,567,3,1.1138854253201902,0.02181488503456112,0.9997620270799091,0.6190939493098339,-0.7853169308807451
41,3.283333333333333,290,738,2,0.7583333333333333,0.9537169507482269,0.30070579950427306,-0.07845909572784482,-0.996917333733128
42,4.533333333333333,66,1027,3,1.2910900744126697,0.28401534470392265,0.958819734868193,-0.9733792584604485,-0.22920039092241418
43,4.033333333333333,228,1016,3,1.1109166496497997,0.838670567945424,0.5446390350150271,-0.961261695938319,-0.2756373558169989
44,5.516666666666667,233,518,3,1.1269701541722663,0.8503522249955628,0.5262139236518696,0.7716245833877199,-0.6360782202777641
45,6.983333333333333,833,940,3,2.749623992251564,-0.47331966718484325,-0.8808907382053857,-0.8191520442889916,-0.5735764363510464
46,4.883333333333334,13,1064,3,1.772335419582358,0.05669278756337751,0.9983916705573488,-0.9975640502598242,-0.06975647374412558
47,6.866666666666666,3,1054,5,0.6225931434108652,0.013089595571344441,0.999914327574007,-0.9935718556765875,-0.11320321376790694
48,2.45,291,1178,5,0.4958270307722688,0.9550199444571866,0.29654157497557093,-0.9099612708765432,0.4146932426562389
49,3.95,39,901,3,0.4766783215358364,0.16934950384902459,0.9855560590580777,-0.7101853756232854,-0.7040147244559684
50,1.5333333333333334,892,984,1,0.0,-0.6819983600624984,-0.7313537016191706,-0.913545457642601,-0.4067366430758001
51,6.55,122,392,2,1.225,0.5075383629607041,0.8616291604415258,0.9902680687415704,-0.13917310096006535
52,2.466666666666667,191,866,3,0.7857920436110746,0.740218127486832,0.672366807434668,-0.5948227867513411,-0.8038568606172175
53,4.816666666666666,277,946,4,0.7584134573055928,0.9351352096860117,0.3542910379977158,-0.8338858220671681,-0.5519369853120584
54,6.966666666666667,6,868,3,1.1159063193567134,0.026176948307873153,0.9996573249755573,-0.6018150231520484,-0.7986355100472928
55,0.2,787,799,1,0.0,-0.2881962681340892,-0.9575713608048144,-0.33791671800332673,-0.9411760152563707
56,0.25,1349,1364,1,0.0,-0.386710961636821,0.9222009716704517,-0.3255681544571567,0.9455185755993168
57,4.516666666666667,9,929,3,0.9440195122486468,0.03925981575906861,0.9992290362407229,-0.7906895737438433,-0.6122172800344493
58,2.8,284,865,2,1.1166666666666667,0.9455185755993167,0.32556815445715676,-0.5913096483635824,-0.8064446042674825
59,5.2,74,392,3,1.1242281302693369,0.31730465640509214,0.9483236552061993,0.9902680687415704,-0.13917310096006535
60,3.7,60,882,3,0.5079005443617509,0.25881904510252074,0.9659258262890683,-0.6494480483301835,-0.760405965600031
